split,sample_index,image_end_date,label_end_date,strict_policy,allowed_news_start_date,allowed_news_end_date,strict_t_minus_1_date,news_count_t_minus_1,news_count_7d_t_minus_1,news_count_20d_t_minus_1,news_count_60d_t_minus_1,same_day_news_count_excluded,has_t_minus_1_news,has_7d_news,has_20d_news,has_60d_news,same_day_exclusion_active,text_vectorizer_fit_doc
test,1874,2023-06-16,2023-07-06,calendar_date_lte_t_minus_1,2011-06-22,2023-06-15,2023-06-15,30,86,229,836,17,True,True,True,True,True,False
test,1875,2023-06-17,2023-07-07,calendar_date_lte_t_minus_1,2011-06-22,2023-06-16,2023-06-16,17,94,242,837,0,True,True,True,True,True,False
test,1876,2023-06-18,2023-07-08,calendar_date_lte_t_minus_1,2011-06-22,2023-06-17,2023-06-17,0,93,240,821,2,False,True,True,True,True,False
test,1877,2023-06-19,2023-07-09,calendar_date_lte_t_minus_1,2011-06-22,2023-06-18,2023-06-18,2,95,233,802,11,True,True,True,True,True,False
test,1878,2023-06-20,2023-07-10,calendar_date_lte_t_minus_1,2011-06-22,2023-06-19,2023-06-19,11,96,222,801,20,True,True,True,True,True,False
test,1879,2023-06-21,2023-07-11,calendar_date_lte_t_minus_1,2011-06-22,2023-06-20,2023-06-20,20,99,224,803,36,True,True,True,True,True,False
test,1880,2023-06-22,2023-07-12,calendar_date_lte_t_minus_1,2011-06-22,2023-06-21,2023-06-21,36,116,242,836,22,True,True,True,True,True,False
test,1881,2023-06-23,2023-07-13,calendar_date_lte_t_minus_1,2011-06-22,2023-06-22,2023-06-22,22,108,244,858,22,True,True,True,True,True,False
test,1882,2023-06-24,2023-07-14,calendar_date_lte_t_minus_1,2011-06-22,2023-06-23,2023-06-23,22,113,265,859,1,True,True,True,True,True,False
test,1883,2023-06-25,2023-07-15,calendar_date_lte_t_minus_1,2011-06-22,2023-06-24,2023-06-24,1,114,265,847,1,True,True,True,True,True,False
test,1884,2023-06-26,2023-07-16,calendar_date_lte_t_minus_1,2011-06-22,2023-06-25,2023-06-25,1,113,252,826,26,True,True,True,True,True,False
test,1885,2023-06-27,2023-07-17,calendar_date_lte_t_minus_1,2011-06-22,2023-06-26,2023-06-26,26,128,264,833,24,True,True,True,True,True,False
test,1886,2023-06-28,2023-07-18,calendar_date_lte_t_minus_1,2011-06-22,2023-06-27,2023-06-27,24,132,274,830,21,True,True,True,True,True,False
test,1887,2023-06-29,2023-07-19,calendar_date_lte_t_minus_1,2011-06-22,2023-06-28,2023-06-28,21,117,289,846,18,True,True,True,True,True,False
test,1888,2023-06-30,2023-07-20,calendar_date_lte_t_minus_1,2011-06-22,2023-06-29,2023-06-29,18,113,298,860,25,True,True,True,True,True,False
test,1889,2023-07-01,2023-07-21,calendar_date_lte_t_minus_1,2011-06-22,2023-06-30,2023-06-30,25,116,322,876,2,True,True,True,True,True,False
test,1890,2023-07-02,2023-07-22,calendar_date_lte_t_minus_1,2011-06-22,2023-07-01,2023-07-01,2,117,324,861,2,True,True,True,True,True,False
test,1891,2023-07-03,2023-07-23,calendar_date_lte_t_minus_1,2011-06-22,2023-07-02,2023-07-02,2,118,316,837,20,True,True,True,True,True,False
test,1892,2023-07-04,2023-07-24,calendar_date_lte_t_minus_1,2011-06-22,2023-07-03,2023-07-03,20,112,319,838,6,True,True,True,True,True,False
test,1893,2023-07-05,2023-07-25,calendar_date_lte_t_minus_1,2011-06-22,2023-07-04,2023-07-04,6,94,306,828,19,True,True,True,True,True,False
test,1894,2023-07-06,2023-07-26,calendar_date_lte_t_minus_1,2011-06-22,2023-07-05,2023-07-05,19,92,295,842,25,True,True,True,True,True,False
test,1895,2023-07-07,2023-07-27,calendar_date_lte_t_minus_1,2011-06-22,2023-07-06,2023-07-06,25,99,303,859,12,True,True,True,True,True,False
test,1896,2023-07-08,2023-07-28,calendar_date_lte_t_minus_1,2011-06-22,2023-07-07,2023-07-07,12,86,315,841,3,True,True,True,True,True,False
test,1897,2023-07-09,2023-07-29,calendar_date_lte_t_minus_1,2011-06-22,2023-07-08,2023-07-08,3,87,316,817,3,True,True,True,True,True,False
test,1898,2023-07-10,2023-07-30,calendar_date_lte_t_minus_1,2011-06-22,2023-07-09,2023-07-09,3,88,308,793,25,True,True,True,True,True,False
test,1899,2023-07-11,2023-07-31,calendar_date_lte_t_minus_1,2011-06-22,2023-07-10,2023-07-10,25,93,313,794,20,True,True,True,True,True,False
test,1900,2023-07-12,2023-08-01,calendar_date_lte_t_minus_1,2011-06-22,2023-07-11,2023-07-11,20,107,297,799,18,True,True,True,True,True,False
test,1901,2023-07-13,2023-08-02,calendar_date_lte_t_minus_1,2011-06-22,2023-07-12,2023-07-12,18,106,293,813,14,True,True,True,True,True,False
test,1902,2023-07-14,2023-08-03,calendar_date_lte_t_minus_1,2011-06-22,2023-07-13,2023-07-13,14,95,285,827,10,True,True,True,True,True,False
test,1903,2023-07-15,2023-08-04,calendar_date_lte_t_minus_1,2011-06-22,2023-07-14,2023-07-14,10,93,294,820,4,True,True,True,True,True,False
test,1904,2023-07-16,2023-08-05,calendar_date_lte_t_minus_1,2011-06-22,2023-07-15,2023-07-15,4,94,297,800,1,True,True,True,True,True,False
test,1905,2023-07-17,2023-08-06,calendar_date_lte_t_minus_1,2011-06-22,2023-07-16,2023-07-16,1,92,272,791,13,True,True,True,True,True,False
test,1906,2023-07-18,2023-08-07,calendar_date_lte_t_minus_1,2011-06-22,2023-07-17,2023-07-17,13,80,261,784,16,True,True,True,True,True,False
test,1907,2023-07-19,2023-08-08,calendar_date_lte_t_minus_1,2011-06-22,2023-07-18,2023-07-18,16,76,256,781,11,True,True,True,True,True,False
test,1908,2023-07-20,2023-08-09,calendar_date_lte_t_minus_1,2011-06-22,2023-07-19,2023-07-19,11,69,249,790,20,True,True,True,True,True,False
test,1909,2023-07-21,2023-08-10,calendar_date_lte_t_minus_1,2011-06-22,2023-07-20,2023-07-20,20,75,244,805,13,True,True,True,True,True,False
test,1910,2023-07-22,2023-08-11,calendar_date_lte_t_minus_1,2011-06-22,2023-07-21,2023-07-21,13,78,255,798,1,True,True,True,True,True,False
test,1911,2023-07-23,2023-08-12,calendar_date_lte_t_minus_1,2011-06-22,2023-07-22,2023-07-22,1,75,254,785,1,True,True,True,True,True,False
test,1912,2023-07-24,2023-08-13,calendar_date_lte_t_minus_1,2011-06-22,2023-07-23,2023-07-23,1,75,235,767,19,True,True,True,True,True,False
test,1913,2023-07-25,2023-08-14,calendar_date_lte_t_minus_1,2011-06-22,2023-07-24,2023-07-24,19,81,248,765,18,True,True,True,True,True,False
test,1914,2023-07-26,2023-08-15,calendar_date_lte_t_minus_1,2011-06-22,2023-07-25,2023-07-25,18,83,247,771,15,True,True,True,True,True,False
test,1915,2023-07-27,2023-08-16,calendar_date_lte_t_minus_1,2011-06-22,2023-07-26,2023-07-26,15,87,237,782,20,True,True,True,True,True,False
test,1916,2023-07-28,2023-08-17,calendar_date_lte_t_minus_1,2011-06-22,2023-07-27,2023-07-27,20,87,245,800,13,True,True,True,True,True,False
test,1917,2023-07-29,2023-08-18,calendar_date_lte_t_minus_1,2011-06-22,2023-07-28,2023-07-28,13,87,255,804,2,True,True,True,True,True,False
test,1918,2023-07-30,2023-08-19,calendar_date_lte_t_minus_1,2011-06-22,2023-07-29,2023-07-29,2,88,254,784,0,True,True,True,True,True,False
test,1919,2023-07-31,2023-08-20,calendar_date_lte_t_minus_1,2011-06-22,2023-07-30,2023-07-30,0,87,229,766,19,False,True,True,True,True,False
test,1920,2023-08-01,2023-08-21,calendar_date_lte_t_minus_1,2011-06-22,2023-07-31,2023-07-31,19,87,228,767,14,True,True,True,True,True,False
test,1921,2023-08-02,2023-08-22,calendar_date_lte_t_minus_1,2011-06-22,2023-08-01,2023-08-01,14,83,224,761,13,True,True,True,True,True,False
test,1922,2023-08-03,2023-08-23,calendar_date_lte_t_minus_1,2011-06-22,2023-08-02,2023-08-02,13,81,223,773,17,True,True,True,True,True,False
test,1923,2023-08-04,2023-08-24,calendar_date_lte_t_minus_1,2011-06-22,2023-08-03,2023-08-03,17,78,230,789,13,True,True,True,True,True,False
test,1924,2023-08-05,2023-08-25,calendar_date_lte_t_minus_1,2011-06-22,2023-08-04,2023-08-04,13,78,239,788,3,True,True,True,True,True,False
test,1925,2023-08-06,2023-08-26,calendar_date_lte_t_minus_1,2011-06-22,2023-08-05,2023-08-05,3,79,241,777,1,True,True,True,True,True,False
test,1926,2023-08-07,2023-08-27,calendar_date_lte_t_minus_1,2011-06-22,2023-08-06,2023-08-06,1,80,229,764,12,True,True,True,True,True,False
test,1927,2023-08-08,2023-08-28,calendar_date_lte_t_minus_1,2011-06-22,2023-08-07,2023-08-07,12,73,225,770,16,True,True,True,True,True,False
test,1928,2023-08-09,2023-08-29,calendar_date_lte_t_minus_1,2011-06-22,2023-08-08,2023-08-08,16,75,230,777,9,True,True,True,True,True,False
test,1929,2023-08-10,2023-08-30,calendar_date_lte_t_minus_1,2011-06-22,2023-08-09,2023-08-09,9,71,219,785,8,True,True,True,True,True,False
test,1930,2023-08-11,2023-08-31,calendar_date_lte_t_minus_1,2011-06-22,2023-08-10,2023-08-10,8,62,214,793,10,True,True,True,True,True,False
test,1931,2023-08-12,2023-09-01,calendar_date_lte_t_minus_1,2011-06-22,2023-08-11,2023-08-11,10,59,223,793,1,True,True,True,True,True,False
test,1932,2023-08-13,2023-09-02,calendar_date_lte_t_minus_1,2011-06-22,2023-08-12,2023-08-12,1,57,223,777,1,True,True,True,True,True,False
test,1933,2023-08-14,2023-09-03,calendar_date_lte_t_minus_1,2011-06-22,2023-08-13,2023-08-13,1,57,205,759,8,True,True,True,True,True,False
test,1934,2023-08-15,2023-09-04,calendar_date_lte_t_minus_1,2011-06-22,2023-08-14,2023-08-14,8,53,195,737,10,True,True,True,True,True,False
test,1935,2023-08-16,2023-09-05,calendar_date_lte_t_minus_1,2011-06-22,2023-08-15,2023-08-15,10,47,190,730,10,True,True,True,True,True,False
test,1936,2023-08-17,2023-09-06,calendar_date_lte_t_minus_1,2011-06-22,2023-08-16,2023-08-16,10,48,180,740,14,True,True,True,True,True,False
test,1937,2023-08-18,2023-09-07,calendar_date_lte_t_minus_1,2011-06-22,2023-08-17,2023-08-17,14,54,181,752,17,True,True,True,True,True,False
test,1938,2023-08-19,2023-09-08,calendar_date_lte_t_minus_1,2011-06-22,2023-08-18,2023-08-18,17,61,196,758,2,True,True,True,True,True,False
test,1939,2023-08-20,2023-09-09,calendar_date_lte_t_minus_1,2011-06-22,2023-08-19,2023-08-19,2,62,198,740,0,True,True,True,True,True,False
test,1940,2023-08-21,2023-09-10,calendar_date_lte_t_minus_1,2011-06-22,2023-08-20,2023-08-20,0,61,179,704,9,False,True,True,True,True,False
test,1941,2023-08-22,2023-09-11,calendar_date_lte_t_minus_1,2011-06-22,2023-08-21,2023-08-21,9,62,174,691,6,True,True,True,True,True,False
test,1942,2023-08-23,2023-09-12,calendar_date_lte_t_minus_1,2011-06-22,2023-08-22,2023-08-22,6,58,167,675,13,True,True,True,True,True,False
test,1943,2023-08-24,2023-09-13,calendar_date_lte_t_minus_1,2011-06-22,2023-08-23,2023-08-23,13,61,163,687,11,True,True,True,True,True,False
test,1944,2023-08-25,2023-09-14,calendar_date_lte_t_minus_1,2011-06-22,2023-08-24,2023-08-24,11,58,161,697,7,True,True,True,True,True,False
test,1945,2023-08-26,2023-09-15,calendar_date_lte_t_minus_1,2011-06-22,2023-08-25,2023-08-25,7,48,165,678,0,True,True,True,True,True,False
test,1946,2023-08-27,2023-09-16,calendar_date_lte_t_minus_1,2011-06-22,2023-08-26,2023-08-26,0,46,164,654,1,False,True,True,True,True,False
test,1947,2023-08-28,2023-09-17,calendar_date_lte_t_minus_1,2011-06-22,2023-08-27,2023-08-27,1,47,153,634,7,True,True,True,True,True,False
test,1948,2023-08-29,2023-09-18,calendar_date_lte_t_minus_1,2011-06-22,2023-08-28,2023-08-28,7,45,144,623,27,True,True,True,True,True,False
test,1949,2023-08-30,2023-09-19,calendar_date_lte_t_minus_1,2011-06-22,2023-08-29,2023-08-29,27,66,162,625,11,True,True,True,True,True,False
test,1950,2023-08-31,2023-09-20,calendar_date_lte_t_minus_1,2011-06-22,2023-08-30,2023-08-30,11,64,165,634,9,True,True,True,True,True,False
test,1951,2023-09-01,2023-09-21,calendar_date_lte_t_minus_1,2011-06-22,2023-08-31,2023-08-31,9,62,164,641,19,True,True,True,True,True,False
test,1952,2023-09-02,2023-09-22,calendar_date_lte_t_minus_1,2011-06-22,2023-09-01,2023-09-01,19,74,182,640,1,True,True,True,True,True,False
test,1953,2023-09-03,2023-09-23,calendar_date_lte_t_minus_1,2011-06-22,2023-09-02,2023-09-02,1,75,182,635,1,True,True,True,True,True,False
test,1954,2023-09-04,2023-09-24,calendar_date_lte_t_minus_1,2011-06-22,2023-09-03,2023-09-03,1,75,175,617,10,True,True,True,True,True,False
test,1955,2023-09-05,2023-09-25,calendar_date_lte_t_minus_1,2011-06-22,2023-09-04,2023-09-04,10,78,175,602,13,True,True,True,True,True,False
test,1956,2023-09-06,2023-09-26,calendar_date_lte_t_minus_1,2011-06-22,2023-09-05,2023-09-05,13,64,178,603,12,True,True,True,True,True,False
test,1957,2023-09-07,2023-09-27,calendar_date_lte_t_minus_1,2011-06-22,2023-09-06,2023-09-06,12,65,176,612,4,True,True,True,True,True,False
test,1958,2023-09-08,2023-09-28,calendar_date_lte_t_minus_1,2011-06-22,2023-09-07,2023-09-07,4,60,163,613,10,True,True,True,True,True,False
test,1959,2023-09-09,2023-09-29,calendar_date_lte_t_minus_1,2011-06-22,2023-09-08,2023-09-08,10,51,171,598,0,True,True,True,True,True,False
test,1960,2023-09-10,2023-09-30,calendar_date_lte_t_minus_1,2011-06-22,2023-09-09,2023-09-09,0,50,171,578,0,False,True,True,True,True,False
test,1961,2023-09-11,2023-10-01,calendar_date_lte_t_minus_1,2011-06-22,2023-09-10,2023-09-10,0,49,162,560,4,False,True,True,True,True,False
test,1962,2023-09-12,2023-10-02,calendar_date_lte_t_minus_1,2011-06-22,2023-09-11,2023-09-11,4,43,160,550,13,True,True,True,True,True,False
test,1963,2023-09-13,2023-10-03,calendar_date_lte_t_minus_1,2011-06-22,2023-09-12,2023-09-12,13,43,160,553,9,True,True,True,True,True,False
test,1964,2023-09-14,2023-10-04,calendar_date_lte_t_minus_1,2011-06-22,2023-09-13,2023-09-13,9,40,158,558,7,True,True,True,True,True,False
test,1965,2023-09-15,2023-10-05,calendar_date_lte_t_minus_1,2011-06-22,2023-09-14,2023-09-14,7,43,158,564,9,True,True,True,True,True,False
test,1966,2023-09-16,2023-10-06,calendar_date_lte_t_minus_1,2011-06-22,2023-09-15,2023-09-15,9,42,167,560,0,True,True,True,True,True,False
test,1967,2023-09-17,2023-10-07,calendar_date_lte_t_minus_1,2011-06-22,2023-09-16,2023-09-16,0,42,166,544,0,False,True,True,True,True,False
test,1968,2023-09-18,2023-10-08,calendar_date_lte_t_minus_1,2011-06-22,2023-09-17,2023-09-17,0,42,159,533,14,False,True,True,True,True,False
test,1969,2023-09-19,2023-10-09,calendar_date_lte_t_minus_1,2011-06-22,2023-09-18,2023-09-18,14,52,146,527,8,True,True,True,True,True,False
test,1970,2023-09-20,2023-10-10,calendar_date_lte_t_minus_1,2011-06-22,2023-09-19,2023-09-19,8,47,143,522,18,True,True,True,True,True,False
test,1971,2023-09-21,2023-10-11,calendar_date_lte_t_minus_1,2011-06-22,2023-09-20,2023-09-20,18,56,152,539,11,True,True,True,True,True,False
test,1972,2023-09-22,2023-10-12,calendar_date_lte_t_minus_1,2011-06-22,2023-09-21,2023-09-21,11,60,144,549,13,True,True,True,True,True,False
test,1973,2023-09-23,2023-10-13,calendar_date_lte_t_minus_1,2011-06-22,2023-09-22,2023-09-22,13,64,156,543,0,True,True,True,True,True,False
test,1974,2023-09-24,2023-10-14,calendar_date_lte_t_minus_1,2011-06-22,2023-09-23,2023-09-23,0,64,155,525,0,False,True,True,True,True,False
test,1975,2023-09-25,2023-10-15,calendar_date_lte_t_minus_1,2011-06-22,2023-09-24,2023-09-24,0,64,145,510,12,False,True,True,True,True,False
test,1976,2023-09-26,2023-10-16,calendar_date_lte_t_minus_1,2011-06-22,2023-09-25,2023-09-25,12,62,144,502,5,True,True,True,True,True,False
test,1977,2023-09-27,2023-10-17,calendar_date_lte_t_minus_1,2011-06-22,2023-09-26,2023-09-26,5,59,137,494,9,True,True,True,True,True,False
test,1978,2023-09-28,2023-10-18,calendar_date_lte_t_minus_1,2011-06-22,2023-09-27,2023-09-27,9,50,142,501,6,True,True,True,True,True,False
test,1979,2023-09-29,2023-10-19,calendar_date_lte_t_minus_1,2011-06-22,2023-09-28,2023-09-28,6,45,138,507,4,True,True,True,True,True,False
test,1980,2023-09-30,2023-10-20,calendar_date_lte_t_minus_1,2011-06-22,2023-09-29,2023-09-29,4,36,142,492,4,True,True,True,True,True,False
test,1981,2023-10-01,2023-10-21,calendar_date_lte_t_minus_1,2011-06-22,2023-09-30,2023-09-30,4,40,146,482,0,True,True,True,True,True,False
test,1982,2023-10-02,2023-10-22,calendar_date_lte_t_minus_1,2011-06-22,2023-10-01,2023-10-01,0,40,142,469,6,False,True,True,True,True,False
test,1983,2023-10-03,2023-10-23,calendar_date_lte_t_minus_1,2011-06-22,2023-10-02,2023-10-02,6,34,135,458,6,True,True,True,True,True,False
test,1984,2023-10-04,2023-10-24,calendar_date_lte_t_minus_1,2011-06-22,2023-10-03,2023-10-03,6,35,132,451,6,True,True,True,True,True,False
test,1985,2023-10-05,2023-10-25,calendar_date_lte_t_minus_1,2011-06-22,2023-10-04,2023-10-04,6,32,131,454,5,True,True,True,True,True,False
test,1986,2023-10-06,2023-10-26,calendar_date_lte_t_minus_1,2011-06-22,2023-10-05,2023-10-05,5,31,127,458,5,True,True,True,True,True,False
test,1987,2023-10-07,2023-10-27,calendar_date_lte_t_minus_1,2011-06-22,2023-10-06,2023-10-06,5,32,132,451,2,True,True,True,True,True,False
test,1988,2023-10-08,2023-10-28,calendar_date_lte_t_minus_1,2011-06-22,2023-10-07,2023-10-07,2,30,134,437,0,True,True,True,True,True,False
test,1989,2023-10-09,2023-10-29,calendar_date_lte_t_minus_1,2011-06-22,2023-10-08,2023-10-08,0,30,120,428,3,False,True,True,True,True,False
test,1990,2023-10-10,2023-10-30,calendar_date_lte_t_minus_1,2011-06-22,2023-10-09,2023-10-09,3,27,115,423,9,True,True,True,True,True,False
test,1991,2023-10-11,2023-10-31,calendar_date_lte_t_minus_1,2011-06-22,2023-10-10,2023-10-10,9,30,106,422,11,True,True,True,True,True,False
test,1992,2023-10-12,2023-11-01,calendar_date_lte_t_minus_1,2011-06-22,2023-10-11,2023-10-11,11,35,106,432,7,True,True,True,True,True,False
test,1993,2023-10-13,2023-11-02,calendar_date_lte_t_minus_1,2011-06-22,2023-10-12,2023-10-12,7,37,100,438,7,True,True,True,True,True,False
test,1994,2023-10-14,2023-11-03,calendar_date_lte_t_minus_1,2011-06-22,2023-10-13,2023-10-13,7,39,107,437,0,True,True,True,True,True,False
test,1995,2023-10-15,2023-11-04,calendar_date_lte_t_minus_1,2011-06-22,2023-10-14,2023-10-14,0,37,107,427,0,False,True,True,True,True,False
test,1996,2023-10-16,2023-11-05,calendar_date_lte_t_minus_1,2011-06-22,2023-10-15,2023-10-15,0,37,95,417,16,False,True,True,True,True,False
test,1997,2023-10-17,2023-11-06,calendar_date_lte_t_minus_1,2011-06-22,2023-10-16,2023-10-16,16,50,106,419,8,True,True,True,True,True,False
test,1998,2023-10-18,2023-11-07,calendar_date_lte_t_minus_1,2011-06-22,2023-10-17,2023-10-17,8,49,105,410,4,True,True,True,True,True,False
test,1999,2023-10-19,2023-11-08,calendar_date_lte_t_minus_1,2011-06-22,2023-10-18,2023-10-18,4,42,103,412,7,True,True,True,True,True,False
test,2000,2023-10-20,2023-11-09,calendar_date_lte_t_minus_1,2011-06-22,2023-10-19,2023-10-19,7,42,106,419,10,True,True,True,True,True,False
test,2001,2023-10-21,2023-11-10,calendar_date_lte_t_minus_1,2011-06-22,2023-10-20,2023-10-20,10,45,112,420,1,True,True,True,True,True,False
test,2002,2023-10-22,2023-11-11,calendar_date_lte_t_minus_1,2011-06-22,2023-10-21,2023-10-21,1,46,113,415,1,True,True,True,True,True,False
test,2003,2023-10-23,2023-11-12,calendar_date_lte_t_minus_1,2011-06-22,2023-10-22,2023-10-22,1,47,108,403,3,True,True,True,True,True,False
test,2004,2023-10-24,2023-11-13,calendar_date_lte_t_minus_1,2011-06-22,2023-10-23,2023-10-23,3,34,105,395,18,True,True,True,True,True,False
test,2005,2023-10-25,2023-11-14,calendar_date_lte_t_minus_1,2011-06-22,2023-10-24,2023-10-24,18,44,117,406,11,True,True,True,True,True,False
test,2006,2023-10-26,2023-11-15,calendar_date_lte_t_minus_1,2011-06-22,2023-10-25,2023-10-25,11,51,123,417,9,True,True,True,True,True,False
test,2007,2023-10-27,2023-11-16,calendar_date_lte_t_minus_1,2011-06-22,2023-10-26,2023-10-26,9,53,127,425,2,True,True,True,True,True,False
test,2008,2023-10-28,2023-11-17,calendar_date_lte_t_minus_1,2011-06-22,2023-10-27,2023-10-27,2,45,127,420,1,True,True,True,True,True,False
test,2009,2023-10-29,2023-11-18,calendar_date_lte_t_minus_1,2011-06-22,2023-10-28,2023-10-28,1,45,128,394,1,True,True,True,True,True,False
test,2010,2023-10-30,2023-11-19,calendar_date_lte_t_minus_1,2011-06-22,2023-10-29,2023-10-29,1,45,126,384,8,True,True,True,True,True,False
test,2011,2023-10-31,2023-11-20,calendar_date_lte_t_minus_1,2011-06-22,2023-10-30,2023-10-30,8,50,125,383,8,True,True,True,True,True,False
test,2012,2023-11-01,2023-11-21,calendar_date_lte_t_minus_1,2011-06-22,2023-10-31,2023-10-31,8,40,122,372,2,True,True,True,True,True,False
test,2013,2023-11-02,2023-11-22,calendar_date_lte_t_minus_1,2011-06-22,2023-11-01,2023-11-01,2,31,117,373,8,True,True,True,True,True,False
test,2014,2023-11-03,2023-11-23,calendar_date_lte_t_minus_1,2011-06-22,2023-11-02,2023-11-02,8,30,118,380,6,True,True,True,True,True,False
test,2015,2023-11-04,2023-11-24,calendar_date_lte_t_minus_1,2011-06-22,2023-11-03,2023-11-03,6,34,124,376,1,True,True,True,True,True,False
test,2016,2023-11-05,2023-11-25,calendar_date_lte_t_minus_1,2011-06-22,2023-11-04,2023-11-04,1,34,125,364,0,True,True,True,True,True,False
test,2017,2023-11-06,2023-11-26,calendar_date_lte_t_minus_1,2011-06-22,2023-11-05,2023-11-05,0,33,109,352,3,False,True,True,True,True,False
test,2018,2023-11-07,2023-11-27,calendar_date_lte_t_minus_1,2011-06-22,2023-11-06,2023-11-06,3,28,104,351,6,True,True,True,True,True,False
test,2019,2023-11-08,2023-11-28,calendar_date_lte_t_minus_1,2011-06-22,2023-11-07,2023-11-07,6,26,106,347,4,True,True,True,True,True,False
test,2020,2023-11-09,2023-11-29,calendar_date_lte_t_minus_1,2011-06-22,2023-11-08,2023-11-08,4,28,103,351,11,True,True,True,True,True,False
test,2021,2023-11-10,2023-11-30,calendar_date_lte_t_minus_1,2011-06-22,2023-11-09,2023-11-09,11,31,104,362,4,True,True,True,True,True,False
test,2022,2023-11-11,2023-12-01,calendar_date_lte_t_minus_1,2011-06-22,2023-11-10,2023-11-10,4,29,107,362,1,True,True,True,True,True,False
test,2023,2023-11-12,2023-12-02,calendar_date_lte_t_minus_1,2011-06-22,2023-11-11,2023-11-11,1,29,107,350,0,True,True,True,True,True,False
test,2024,2023-11-13,2023-12-03,calendar_date_lte_t_minus_1,2011-06-22,2023-11-12,2023-11-12,0,29,104,341,9,False,True,True,True,True,False
test,2025,2023-11-14,2023-12-04,calendar_date_lte_t_minus_1,2011-06-22,2023-11-13,2023-11-13,9,35,95,343,9,True,True,True,True,True,False
test,2026,2023-11-15,2023-12-05,calendar_date_lte_t_minus_1,2011-06-22,2023-11-14,2023-11-14,9,38,93,343,4,True,True,True,True,True,False
test,2027,2023-11-16,2023-12-06,calendar_date_lte_t_minus_1,2011-06-22,2023-11-15,2023-11-15,4,38,88,347,6,True,True,True,True,True,False
test,2028,2023-11-17,2023-12-07,calendar_date_lte_t_minus_1,2011-06-22,2023-11-16,2023-11-16,6,33,92,353,5,True,True,True,True,True,False
test,2029,2023-11-18,2023-12-08,calendar_date_lte_t_minus_1,2011-06-22,2023-11-17,2023-11-17,5,34,96,344,1,True,True,True,True,True,False
test,2030,2023-11-19,2023-12-09,calendar_date_lte_t_minus_1,2011-06-22,2023-11-18,2023-11-18,1,34,96,337,0,True,True,True,True,True,False
test,2031,2023-11-20,2023-12-10,calendar_date_lte_t_minus_1,2011-06-22,2023-11-19,2023-11-19,0,34,88,319,9,False,True,True,True,True,False
test,2032,2023-11-21,2023-12-11,calendar_date_lte_t_minus_1,2011-06-22,2023-11-20,2023-11-20,9,34,89,317,6,True,True,True,True,True,False
test,2033,2023-11-22,2023-12-12,calendar_date_lte_t_minus_1,2011-06-22,2023-11-21,2023-11-21,6,31,93,310,1,True,True,True,True,True,False
test,2034,2023-11-23,2023-12-13,calendar_date_lte_t_minus_1,2011-06-22,2023-11-22,2023-11-22,1,28,86,311,5,True,True,True,True,True,False
test,2035,2023-11-24,2023-12-14,calendar_date_lte_t_minus_1,2011-06-22,2023-11-23,2023-11-23,5,27,85,316,4,True,True,True,True,True,False
test,2036,2023-11-25,2023-12-15,calendar_date_lte_t_minus_1,2011-06-22,2023-11-24,2023-11-24,4,26,88,308,2,True,True,True,True,True,False
test,2037,2023-11-26,2023-12-16,calendar_date_lte_t_minus_1,2011-06-22,2023-11-25,2023-11-25,2,27,90,305,2,True,True,True,True,True,False
test,2038,2023-11-27,2023-12-17,calendar_date_lte_t_minus_1,2011-06-22,2023-11-26,2023-11-26,2,29,89,298,4,True,True,True,True,True,False
test,2039,2023-11-28,2023-12-18,calendar_date_lte_t_minus_1,2011-06-22,2023-11-27,2023-11-27,4,24,87,296,5,True,True,True,True,True,False
test,2040,2023-11-29,2023-12-19,calendar_date_lte_t_minus_1,2011-06-22,2023-11-28,2023-11-28,5,23,88,297,6,True,True,True,True,True,False
test,2041,2023-11-30,2023-12-20,calendar_date_lte_t_minus_1,2011-06-22,2023-11-29,2023-11-29,6,28,83,299,6,True,True,True,True,True,False
test,2042,2023-12-01,2023-12-21,calendar_date_lte_t_minus_1,2011-06-22,2023-11-30,2023-11-30,6,29,85,305,8,True,True,True,True,True,False
test,2043,2023-12-02,2023-12-22,calendar_date_lte_t_minus_1,2011-06-22,2023-12-01,2023-12-01,8,33,92,307,1,True,True,True,True,True,False
test,2044,2023-12-03,2023-12-23,calendar_date_lte_t_minus_1,2011-06-22,2023-12-02,2023-12-02,1,32,93,302,1,True,True,True,True,True,False
test,2045,2023-12-04,2023-12-24,calendar_date_lte_t_minus_1,2011-06-22,2023-12-03,2023-12-03,1,31,85,297,14,True,True,True,True,True,False
test,2046,2023-12-05,2023-12-25,calendar_date_lte_t_minus_1,2011-06-22,2023-12-04,2023-12-04,14,41,90,306,6,True,True,True,True,True,False
test,2047,2023-12-06,2023-12-26,calendar_date_lte_t_minus_1,2011-06-22,2023-12-05,2023-12-05,6,42,92,307,9,True,True,True,True,True,False
test,2048,2023-12-07,2023-12-27,calendar_date_lte_t_minus_1,2011-06-22,2023-12-06,2023-12-06,9,45,95,314,10,True,True,True,True,True,False
test,2049,2023-12-08,2023-12-28,calendar_date_lte_t_minus_1,2011-06-22,2023-12-07,2023-12-07,10,49,100,324,6,True,True,True,True,True,False
test,2050,2023-12-09,2023-12-29,calendar_date_lte_t_minus_1,2011-06-22,2023-12-08,2023-12-08,6,47,105,327,1,True,True,True,True,True,False
